name,ip,port,proto,state,service,product,version,confidence,evidence,banner,http_status,http_server,http_title
www.games,75.2.38.108,32773,tcp,open,sometimes-rpc9,,,low,nmap-services,,,,
www.games,75.2.38.108,32775,tcp,open,sometimes-rpc13,,,low,nmap-services,,,,
www.games,75.2.38.108,35500,tcp,open,unknown,,,low,nmap-services,,,,
www.games,75.2.38.108,42510,tcp,open,caerpc,,,low,nmap-services,,,,
www.games,75.2.38.108,49153,tcp,open,unknown,,,low,nmap-services,,,,
www.games,75.2.38.108,49156,tcp,open,unknown,,,low,nmap-services,,,,
www.games,75.2.38.108,50000,tcp,open,ibm-db2,,,low,nmap-services,,,,
www.games,75.2.38.108,50001,tcp,open,unknown,,,low,nmap-services,,,,
www.games,75.2.38.108,51103,tcp,open,unknown,,,low,nmap-services,,,,
www.games,75.2.38.108,52822,tcp,open,unknown,,,low,nmap-services,,,,
www.games,75.2.38.108,55600,tcp,open,unknown,,,low,nmap-services,,,,
www.games,75.2.38.108,64680,tcp,open,unknown,,,low,nmap-services,,,,
www.games,99.83.155.228,3,tcp,open,compressnet,,,low,nmap-services,,,,
www.games,99.83.155.228,7,tcp,open,echo,,,low,nmap-services,,,,
www.games,99.83.155.228,21,tcp,open,ftp,,,low,nmap-services,,,,
www.games,99.83.155.228,26,tcp,open,rsftp,,,low,nmap-services,,,,
www.games,99.83.155.228,42,tcp,open,nameserver,,,low,nmap-services,,,,
www.games,99.83.155.228,80,tcp,open,http,nginx,,medium,http,,403,nginx,403 Forbidden
www.games,99.83.155.228,83,tcp,open,mit-ml-dev,,,low,nmap-services,,,,
www.games,99.83.155.228,100,tcp,open,newacct,,,low,nmap-services,,,,
www.games,99.83.155.228,139,tcp,open,netbios-ssn,,,low,nmap-services,,,,
www.games,99.83.155.228,161,tcp,open,snmp,,,low,nmap-services,,,,
www.games,99.83.155.228,163,tcp,open,cmip-man,,,low,nmap-services,,,,
www.games,99.83.155.228,222,tcp,open,rsh-spx,,,low,nmap-services,,,,
www.games,99.83.155.228,340,tcp,open,unknown,,,low,nmap-services,,,,
www.games,99.83.155.228,407,tcp,open,timbuktu,,,low,nmap-services,,,,
www.games,99.83.155.228,443,tcp,open,https,nginx,,medium,http,,301,nginx,301 Moved Permanently
www.games,99.83.155.228,563,tcp,open,snews,,,low,nmap-services,,,,
www.games,99.83.155.228,587,tcp,open,submission,,,low,nmap-services,,,,
www.games,99.83.155.228,593,tcp,open,http-rpc-epmap,,,low,nmap-services,,,,
www.games,99.83.155.228,880,tcp,open,unknown,,,low,nmap-services,,,,
www.games,99.83.155.228,888,tcp,open,accessbuilder,,,low,nmap-services,,,,
www.games,99.83.155.228,987,tcp,open,unknown,,,low,nmap-services,,,,
www.games,99.83.155.228,992,tcp,open,telnets,,,low,nmap-services,,,,
www.games,99.83.155.228,995,tcp,open,pop3s,,,low,nmap-services,,,,
www.games,99.83.155.228,999,tcp,open,garcon,,,low,nmap-services,,,,
